label,degree
#38105=IfcWallStandardCase,17
#38150=IfcWallStandardCase,17
#38195=IfcWallStandardCase,17
#38240=IfcWallStandardCase,17
#38346=IfcRelContainedInSpatialStructure,17
#38352=IfcRelContainedInSpatialStructure,17
#791=IfcPolyLoop,16
#2384=IfcPolyLoop,16
#6407=IfcGeometricSet,16
#6902=IfcGeometricSet,16
#7171=IfcGeometricSet,16
#7388=IfcGeometricSet,16
#7639=IfcWindow,16
#7743=IfcWindow,16
#7899=IfcWindow,16
#7951=IfcWindow,16
#22032=IfcWindow,16
#22136=IfcWindow,16
#22240=IfcWindow,16
#22292=IfcWindow,16
#23162=IfcWindow,16
#23251=IfcWindow,16
#24186=IfcCovering,16
#24268=IfcCovering,16
#24326=IfcCovering,16
#24408=IfcCovering,16
#38319=IfcRelContainedInSpatialStructure,16
#38464=IfcRelDefinesByType,16
#39113=IfcPresentationLayerAssignment,16
#198=IfcPropertySet,15
#342=IfcPropertySet,15
#484=IfcPropertySet,15
#727=IfcPropertySet,15
#1046=IfcPropertySet,15
#1194=IfcPropertySet,15
#1419=IfcPropertySet,15
#1613=IfcPropertySet,15
#1768=IfcPropertySet,15
#1914=IfcPropertySet,15
#2078=IfcPropertySet,15
#2320=IfcPropertySet,15
#2624=IfcPropertySet,15
#2765=IfcPropertySet,15
#2990=IfcPropertySet,15
#3184=IfcPropertySet,15
#3312=IfcPropertySet,15
#3433=IfcPropertySet,15
#3564=IfcPropertySet,15
#3694=IfcPropertySet,15
#3707=IfcSpace,15
#3777=IfcPropertySet,15
#3826=IfcPropertySingleValue,15
#5395=IfcConnectedFaceSet,15
#9150=IfcPolyLoop,15
#9167=IfcPolyLoop,15
#11415=IfcConnectedFaceSet,15
#11482=IfcConnectedFaceSet,15
#11549=IfcConnectedFaceSet,15
#11616=IfcConnectedFaceSet,15
#11708=IfcPolyLoop,15
#16261=IfcFurnishingElement,15
#16411=IfcFurnishingElement,15
#16531=IfcFurnishingElement,15
#16802=IfcFurnishingElement,15
#16884=IfcFurnishingElement,15
#16940=IfcFurnishingElement,15
#17137=IfcPolyLoop,15
#17154=IfcPolyLoop,15
#17322=IfcGeometricSet,15
#18332=IfcPolyLoop,15
#18349=IfcPolyLoop,15
#18366=IfcPolyLoop,15
#18383=IfcPolyLoop,15
#18400=IfcPolyLoop,15
#18417=IfcPolyLoop,15
#18434=IfcPolyLoop,15
#18451=IfcPolyLoop,15
#19726=IfcPolyLoop,15
#19743=IfcPolyLoop,15
#19760=IfcPolyLoop,15
#19777=IfcPolyLoop,15
#19794=IfcPolyLoop,15
#19811=IfcPolyLoop,15
#19828=IfcPolyLoop,15
#19845=IfcPolyLoop,15
#22506=IfcOpeningElement,15
#22520=IfcOpeningElement,15
#23286=IfcFooting,15
#23369=IfcFooting,15
#23408=IfcFooting,15
#23446=IfcFooting,15
#23485=IfcFooting,15
#23524=IfcFooting,15
#23562=IfcFooting,15
#23605=IfcPolyLoop,15
#23622=IfcPolyLoop,15
#23674=IfcMaterialLayerSet,15
#23768=IfcCovering,15
#23826=IfcCovering,15
#23884=IfcCovering,15
#23926=IfcPolyLoop,15
#23943=IfcPolyLoop,15
#24060=IfcCovering,15
#24128=IfcCovering,15
#24476=IfcCovering,15
#24544=IfcCovering,15
#24862=IfcPolyLoop,15
#25767=IfcPolyLoop,15
#25827=IfcPolyLoop,15
#26732=IfcPolyLoop,15
#27019=IfcPolyLoop,15
#27924=IfcPolyLoop,15
#27984=IfcPolyLoop,15
#28889=IfcPolyLoop,15
#29162=IfcPolyLoop,15
#30067=IfcPolyLoop,15
#30127=IfcPolyLoop,15
#31032=IfcPolyLoop,15
#32170=IfcPolyLoop,15
#32187=IfcPolyLoop,15
#34394=IfcConnectedFaceSet,15
#34461=IfcConnectedFaceSet,15
#34528=IfcConnectedFaceSet,15
#34595=IfcConnectedFaceSet,15
#34687=IfcPolyLoop,15
#38488=IfcRelDefinesByProperties,15
#38489=IfcRelDefinesByProperties,15
#38490=IfcRelDefinesByProperties,15
#38491=IfcRelDefinesByProperties,15
#3862=IfcPropertySet,14
#4017=IfcPropertySet,14
#4061=IfcPropertySet,14
#4105=IfcPropertySet,14
#4185=IfcPropertySet,14
#4238=IfcPropertySet,14
#4339=IfcPropertySet,14
#4417=IfcPropertySet,14
#4482=IfcPropertySet,14
#4527=IfcPropertySet,14
#4572=IfcPropertySet,14
#4617=IfcPropertySet,14
#4701=IfcPropertySet,14
#4795=IfcFillAreaStyle,14
#4840=IfcPropertySet,14
#4890=IfcPropertySet,14
#4940=IfcPropertySet,14
#5023=IfcPropertySet,14
#5078=IfcPropertySet,14
#5128=IfcPropertySet,14
#5416=IfcPropertySet,14
#5466=IfcPropertySet,14
#5516=IfcPropertySet,14
#5566=IfcPropertySet,14
#5616=IfcPropertySet,14
#5661=IfcPropertySet,14
#5705=IfcPropertySet,14
#5749=IfcPropertySet,14
#5825=IfcPropertySet,14
#5877=IfcPropertySet,14
#5922=IfcPropertySet,14
#5966=IfcPropertySet,14
#6010=IfcPropertySet,14
#6054=IfcPropertySet,14
#6098=IfcPropertySet,14
#6323=IfcSurfaceStyle,14
#6658=IfcPropertySingleValue,14
#12574=IfcFurnishingElement,14
#12976=IfcFurnishingElement,14
#13331=IfcFurnishingElement,14
#13685=IfcFurnishingElement,14
#14040=IfcFurnishingElement,14
#14394=IfcFurnishingElement,14
#14749=IfcFurnishingElement,14
#15103=IfcFurnishingElement,14
#22533=IfcOpeningElement,14
#22546=IfcOpeningElement,14
#22682=IfcPropertySet,14
#22727=IfcPropertySet,14
#22772=IfcPropertySet,14
#22817=IfcPropertySet,14
#24742=IfcPropertySet,14
#24787=IfcPropertySet,14
#24832=IfcPropertySet,14
#31450=IfcPropertySet,14
#31495=IfcPropertySet,14
#35217=IfcPropertySet,14
#35375=IfcPropertySet,14
#35471=IfcPropertySet,14
#35516=IfcPropertySet,14
#37937=IfcPropertySet,14
#37989=IfcPropertySet,14
#38034=IfcPropertySet,14
#38079=IfcPropertySet,14
#38124=IfcPropertySet,14
#38169=IfcPropertySet,14
#38214=IfcPropertySet,14
#38259=IfcPropertySet,14
#38565=IfcRelDefinesByProperties,14
#38566=IfcRelDefinesByProperties,14
#38567=IfcRelDefinesByProperties,14
#38568=IfcRelDefinesByProperties,14
